route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,route_url
52644,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Alkmaar <-> Uitgeest,,3,,,
52982,IFF:BN,Sprinter,Zwolle <-> Kampen SPR8500,,2,,,
17641,IFF:NS,Sprinter,Utrecht Centraal <-> Zwolle SPR5600,,2,,,
17651,IFF:NS,Sprinter,Utrecht Centraal <-> Rotterdam Centraal SPR14000,,2,,,
17658,IFF:NS,Intercity,Zwolle <-> Roosendaal IC3600,,2,,,
17661,IFF:NS,Intercity,Amsterdam Centraal <-> Den Haag Centraal IC2100,,2,,,
17705,IFF:NS,Intercity,Den Haag Centraal <-> Enschede IC1700,,2,,,
52993,IFF:BN,Stoptrein,Zutphen <-> Oldenzaal ST31200,,2,,,
52996,IFF:BN,Sneltrein,Zwolle <-> Emmen S3800,,2,,,
53004,IFF:BN,Stoptrein,Zwolle <-> Emmen ST8000,,2,,,
52983,IFF:NS,Stopbus i.p.v. trein,Stopbus i.p.v. trein Alkmaar <-> Den Helder,,3,,,
41228,IFF:NS,Sprinter,Hoorn Kersenboogerd <-> Leiden Centraal SPR3300,,2,,,
17782,IFF:NS,Intercity,Den Haag Centraal <-> Groningen IC700,,2,,,
17803,IFF:NS,Sprinter,Amsterdam Centraal <-> Zandvoort aan Zee SPR5400,,2,,,
62554,ARR,7063,"Hiaure - Holwerd, Prov. Weg",,3,,,
45383,IFF:ABRN,Stoptrein RE19,RE 19 Arnhem Centraal <-> Dusseldorf Hbf,,2,,,
50060,IFF:NOORD,Stopbus i.p.v. trein,Stopbus i.p.v. trein Leer (Ostfriesl) <-> Weener,,3,,,
46036,IFF:NS,Sprinter,Den Haag Centraal <-> Amsterdam Centraal SPR4600,,2,,,
46084,IFF:NS,Sprinter,Amsterdam Centraal <-> Amersfoort Vathorst SPR15800,,2,,,
46092,IFF:NS,Sprinter,Amsterdam Centraal <-> Zwolle SPR14600,,2,,,
46093,IFF:NS,Sprinter,Hoofddorp <-> Amsterdam Centraal SPR5800,,2,,,
32512,RET,40,Rotterdam Centraal - Station Delft,,3,,,
32513,RET,144,Zuidplein - Ridderkerk Drievliet,,3,,,
32514,RET,42,Cairostraat - Marconiplein,,3,,,
32518,RET,174,Station Noord - Station Delft,,3,,,
32520,RET,51,Station Schiedam - Woudhoek,,3,,,
32528,RET,72,Zuidplein - Willem Egmondstraat,,3,,,
32542,RET,121,Hof van Spaland - Woudhoek,,3,,,
32554,RET,54,Schiedam - Gorzen - Schiedam,,3,,,
32568,RET,36,Station Alexander - Station Kralingse Zoom,,3,,,
54159,BRAVO:ARR,633,Wijk en Aalburg - Waalwijk,,3,,,
54189,BRAVO:ARR,614,Anna Jacobapolder - Steenbergen,,3,,,
54190,BRAVO:ARR,615,Zundert  - Breda,,3,,,
45132,BRAVO:ARR,154,'s-Hertogenbosch - Eindhoven,,3,,,
60783,OVERAL,31,Den Helder Station Zuid - Den Helder Station,,3,66cc33,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H031
63629,OVERAL,164,Castricum Station - Egmond Binnen - Egmond aan Zee,,3,e00000,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=H164
60791,OVERAL,169,Alkmaar Station - Oudkarspel,,3,ffff00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H169
37294,IFF:NS,Sprinter,Ede-Wageningen <-> Arnhem Centraal SPR7500,,2,,,
61925,ARR,880,Vlinder Zutphen,,3,,,
61929,ARR,53,Hengelo - Eibergen,,3,,,
61949,ARR,405,Geleen Busstation - Sweikhuizen,,3,,,
61950,ARR,404,Maastricht De Heeg - Gronsveld,,3,,,
61951,ARR,424,Aijen - Nieuw-Bergen,,3,,,
61953,ARR,420,Eijsden - Mesch,,3,,,
61954,ARR,423,Bergen - Nieuw-Bergen,,3,,,
61956,ARR,447,Buggenum - Haelen,,3,,,
61958,ARR,440,America - Horst/Sevenum Station,,3,,,
61959,ARR,418,Beek Centrum - Elsloo,,3,,,
61961,ARR,416,Beek Centrum - Catsop,,3,,,
61972,ARR,640,Heerlen - Sittard,,3,,,
61974,ARR,48,Maastricht Boschpoort - Kanne (B),,3,,,
61973,ARR,57,Maastricht via Epen - Gulpen,,3,,,
62577,ARR,7281,"Paesens - Dokkum, Busstation",,3,,,
62586,ARR,7711,"Miedum - Leeuwarden, Station",,3,,,
62587,ARR,7721,"Lekkum - Leeuwarden, Station",,3,,,
63630,OVERAL,166,Bergen - Alkmaar Station,,3,cc99ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=H166
63631,OVERAL,167,Castricum Station - Alkmaar Station,,3,ff99ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=H167
63632,OVERAL,10,St. Pancras - Alkmaar Station,,3,0000ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=H010
63633,OVERAL,11,Hoorn Station - Zwaag Risdam,,3,e00000,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=H011
63634,OVERAL,14,Luslijn Hoorn Station - Kersenboogerd,,3,0000ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=H014
63635,CXX,436,Ouddorp-Rotterdam,,3,e00000,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=Z436
62455,CXX,104,Renesse-Spijkenisse,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=Z104
63676,OVERAL,34,Den Helder Station - De Schooten,,3,ff99ff,ffffff,http://www.connexxion.nl/dienstregeling/lijn?ID=H034
45226,IFF:NOORD,Stoptrein RS11,Nijmegen <-> Venray ST32300,,2,,,
52979,IFF:NS,Sprinter,Utrecht Centraal <-> Houten Castellum SPR6500,,2,,,
62588,ARR,7641,"Damwald - Feanwalden, Station",,3,,,
62589,ARR,7701,"Zwagerbosch - De Westereen, Station",,3,,,
62590,ARR,7621,"Kollumerpomp - Buitenpost, Station",,3,,,
62591,ARR,7631,"Dokkum, Busstation - Feanwalden, Station",,3,,,
62592,ARR,8651,"Legemeer - Joure, Busstation",,3,,,
62593,ARR,8501,"Echtenerbrug - Heerenveen, Busstation",,3,,,
62594,ARR,8492,"Echten, Middenvaart - Lemmer, Busstation",,3,,,
62595,ARR,8491,"Echten, Middenvaart - Heerenveen, Busstation",,3,,,
62596,ARR,8482,"Delfstrahuizen - Lemmer, Busstation",,3,,,
62597,ARR,8631,"Dijken - Joure, Busstation",,3,,,
62598,ARR,8621,"Broek - Joure, Busstation",,3,,,
62599,ARR,8611,"Boornzwaag - Joure, Busstation",,3,,,
52885,ARR,470,Alphen aan den Rijn - Schiphol Airport,,3,,,
52889,ARR,497,Schoonhoven - Gouda,,3,,,
59898,ARR,419,Ubachsberg - Colmont,,3,,,
62613,ARR,7801,"Wirdum, Rijksweg - Leeuwarden, Station",,3,,,
62614,ARR,7163,Ginnum - Oentsjerk,,3,,,
62615,ARR,7162,"Ginnum - Dokkum, Sionsberg",,3,,,
62616,ARR,7161,"Ginnum - Dokkum, Busstation",,3,,,
62617,ARR,7154,"Burdaard - Ferwert, Prov. weg",,3,,,
62618,ARR,7173,Hegebeintum - Oentsjerk,,3,,,
62619,ARR,7172,"Hegebeintum - Dokkum, Sionsberg",,3,,,
52879,ARR,6,Leiden Centraal - Leiderdorp Leyhof,,3,,,
52884,ARR,365,Schiphol Airport - Leiden Centraal,,3,,,
52888,ARR,2,Station via Ridderveld West en Oost - Station.,,3,,,
52890,ARR,1,Station via Ridderveld Oost en West - Station.,,3,,,
52904,ARR,196,Rotterdam Capelsebrug - Gouda,,3,,,
52914,ARR,1,Station via Plaswijck en Groenhoven - Station.,,3,,,
60817,OVERAL,135,Hoorn Station - Wieringerwerf - Den Helder,,3,ffff00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H135
60818,OVERAL,134,Hoorn Station - Abbekerk Dorp - Wieringerwerf,,3,00ccff,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H134
60819,OVERAL,133,Hoorn Station - Wognum - Opmeer - Hoogwoud,,3,66cc33,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H133
52984,IFF:NS,Intercity,Enkhuizen <-> Heerlen IC3900,,2,,,
52985,IFF:BN,Stoptrein,Almelo <-> Hardenberg ST31000,,2,,,
52986,IFF:NS,Intercity,Enkhuizen <-> Maastricht IC2900,,2,,,
52987,IFF:NS,Intercity,Vlissingen <-> Roosendaal IC12200,,2,,,
52989,IFF:BN,Sprinter,Zwolle <-> Enschede SPR7900,,2,,,
52990,IFF:NS,Intercity,Alkmaar <-> Maastricht IC800,,2,,,
54672,RET,8,Kleiweg - Spangen,,0,,,
52991,IFF:NS,Sprinter,Breukelen <-> Rhenen SPR7300,,2,,,
52878,ARR,194,Rotterdam Capelsebrug - Bergambacht,,3,,,
59426,IFF:NSI,Intercity direct,Brussel-Zuid/Midi <-> Amsterdam Centraal HSN9200,,2,,,
52893,ARR,182,Leiden Centraal via Ter Aar - Alphen aan den Rijn,,3,,,
52899,ARR,385,Sassenheim via Noordwijk - Den Haag Centraal,,3,,,
52901,ARR,1,Leiderdorp Ziekenhuis - Leiden Station De Vink,,3,,,
52905,ARR,400,Leiden Centraal - Zoetermeer,,3,,,
52906,ARR,190,Rotterdam Alexander via Moordrecht - Gouda,,3,,,
52895,ARR,381,Alphen aan den Rijn via Zoetermeer - Den Haag,,3,,,
444,GVB,26,IJburg - Centraal Station,,0,,,http://www.gvb.nl/lijn/tram/26
482,GVB,18,Slotervaart - Centraal Station,,3,,,http://www.gvb.nl/lijn/bus/18
6728,QBUZZ,189,Drachten - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g189
41866,QBUZZ,42,Emmen - Ter Apel - Vlagtwedde,,3,,,http://qbuzz.nl/gd/lijn/d042
41867,QBUZZ,51,Assen - Annen - Groningen,,3,,,http://qbuzz.nl/gd/lijn/g051
41869,QBUZZ,24,Winschoten - Stadskanaal - Borger - Assen,,3,,,http://qbuzz.nl/gd/lijn/g024
62058,ARR,68,Zaltbommel - Aalst,,3,,,
62060,ARR,49,Zaltbommel - Brakel,,3,,,
62062,ARR,649,Brakel - Zaltbommel,,3,,,
62476,EBS,375,van Amsterdam ZO naar Purmerend,,3,,,
62478,EBS,376,van Amsterdam ZO naar Purmerend,,3,,,
62756,ARR,7134,"Jislum - Ferwert, Prov. weg",,3,,,
62757,ARR,7141,"Wanswert - Dokkum, Busstation",,3,,,
62758,ARR,9061,"Heeg, De Skatting - IJlst, Station",,3,,,
62759,ARR,9051,"Gaastmeer - IJlst, Station",,3,,,
62760,ARR,9081,"Oudega - IJlst, Station",,3,,,
62761,ARR,9071,"Idzega - IJlst, Station",,3,,,
62762,ARR,9031,"Westhem, De Kat - IJlst, Station",,3,,,
62763,ARR,9021,"Wolsum - IJlst, Station",,3,,,
62765,ARR,9041,"Blauwhuis - IJlst, Station",,3,,,
60820,OVERAL,132,Hoorn Station - Wervershoof - Andijk,,3,ffcc00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H132
60837,OVERAL,152,Schagen Station - Callantsoog,,3,ffcc00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H152
60129,IFF:NS,Sprinter,Utrecht Centraal <-> Utrecht Maliebaan,,2,,,
52894,ARR,380,Alphen aan den Rijn via Zoetermeer - Den Haag,,3,,,
52896,ARR,293,Rotterdam Capelsebrug - Krimpen aan de Lek,,3,,,
62038,ARR,12,Buitenpost - Drachten,,3,,,
62039,ARR,612,Busstation - NHL Stenden,,3,,,
62040,ARR,698,Makkum - Sneek,,3,,,
62041,ARR,199,Harlingen - Heerenveen,,3,,,
62042,ARR,235,Sneek - Wommels,,3,,,
62043,ARR,99,Harlingen - Heerenveen,,3,,,
62941,ARR,7251,"Wierum - Dokkum, Busstation",,3,,,
62944,ARR,7362,"Hantum - Dokkum, Sionsberg",,3,,,
62945,ARR,7363,"Hantum - Holwerd, Prov. weg",,3,,,
62946,ARR,7383,"Metslawier - Buitenpost, Station",,3,,,
62947,ARR,7391,"Engwierum - Dokkum, Busstation",,3,,,
62948,ARR,7381,"Metslawier - Dokkum, Busstation",,3,,,
62949,ARR,7382,"Metslawier - Dokkum, Sionsberg",,3,,,
62950,ARR,6161,"Rottevalle, Dorp - Drachten, Transferium Oost",,3,,,
62951,ARR,6162,"Rottevalle, Dorp - Nijega, Rijksweg",,3,,,
62952,ARR,7392,"Engwierum - Dokkum, Sionsberg",,3,,,
62953,ARR,7393,"Engwierum - Buitenpost, Station",,3,,,
62954,ARR,7963,"Peins - Franeker, Station",,3,,,
62955,ARR,7971,"Ried - Dronryp, Hoek Dronryp",,3,,,
62956,ARR,7211,"Brantgum - Dokkum, Busstation",,3,,,
62957,ARR,7212,"Brantgum - Dokkum, Sionsberg",,3,,,
53898,IFF:NS,Intercity,Schiphol Airport <-> Venlo IC3500,,2,,,
44947,IFF:NS,Sprinter,Almere Centrum <-> Utrecht Centraal SPR4900,,2,,,
61275,IFF:BN,Intercity,Zwolle <-> Enschede IC17900,,2,,,
427,GVB,63,Station Lelylaan - Osdorp De Aker,,3,,,http://www.gvb.nl/lijn/bus/63
37247,IFF:BRENG,Stoptrein,Arnhem Centraal <-> Doetinchem ST30700,,2,,,
37307,IFF:NOORD,Stoptrein,Tiel <-> Arnhem Centraal ST31100,,2,,,
1744,CXX,1,Hilversum Station - Kerkelanden,,3,,,http://www.connexxion.nl/dienstregeling/lijn?ID=F301
31682,IFF:NS,Intercity,Schiphol Airport <-> Enschede IC1600,,2,,,
3,ARR,56,Borculo - Deventer,,3,,,
5,ARR,74,Enschede - Doetinchem,,3,,,
7,ARR,73,Enschede - Winterswijk,,3,,,
16,ARR,23,Borculo - Doetinchem,,3,,,
23,ARR,28,Gendringen - Doetinchem,,3,,,
102,ARR,47,Geldermalsen - Gorinchem,,3,,,
123,ARR,315,Emmeloord - Groningen,,3,,,
199,ARR,7,Busstation - Zuiderburen,,3,,,
2509,QBUZZ,27,Hoogeveen - Emmen,,3,,,http://qbuzz.nl/gd/lijn/d027
41732,ARR,154,Dokkum via Holwerd - Leeuwarden,,3,,,
60170,GVB,267,Anderlechtlaan - John M.Keynesplein,,3,,,http://www.gvb.nl/lijn/bus/267
60661,GVB,7,Slotermeer - Azartplein,,0,,,http://www.gvb.nl/lijn/tram/7
60662,GVB,1,Osdorp De Aker - Muiderpoortstation,,0,,,http://www.gvb.nl/lijn/tram/1
41202,IFF:NS,Intercity,Vlissingen <-> Amsterdam Centraal IC2200,,2,,,
6731,QBUZZ,1,Stadsdienst Assen,,3,8cdc32,000000,http://qbuzz.nl/gd/lijn/d201
41206,IFF:NS,Sprinter,Hoofddorp <-> Utrecht Centraal SPR5700,,2,,,
41208,IFF:NS,Sprinter,Dordrecht <-> Roosendaal SPR5900,,2,,,
41210,IFF:NS,Intercity,Rotterdam Centraal <-> Leeuwarden IC600,,2,,,
18646,IFF:NMBS,Stoptrein,Hasselt <-> Maastricht ST5350,,2,,,
41217,IFF:NS,Sprinter,Almere Centrum <-> Utrecht Centraal SPR14900,,2,,,
41226,IFF:NS,Sprinter,Amsterdam Centraal <-> Hoorn SPR4800,,2,,,
17748,IFF:NS,Sprinter,Uitgeest <-> Rotterdam Centraal SPR4000,,2,,,
17752,IFF:NOORD,Stoptrein,Zutphen <-> Winterswijk ST30800,,2,,,
210,ARR,350,Alkmaar - Leeuwarden,,3,,,
211,ARR,1,Busstation - Westeinde,,3,,,
222,ARR,70,Minnertsga - Leeuwarden,,3,,,
230,ARR,92,Bolsward - Leeuwarden,,3,,,
235,ARR,8,Busstation - Vrijheidswijk,,3,,,
246,ARR,48,Lemmer - Heerenveen,,3,,,
409,EBS,314,van Amsterdam CS naar Hoorn,,3,,,
412,EBS,121,van Wormerveer naar Purmerend,,3,,,
418,EBS,103,van Monnickendam naar Purmerend,,3,,,
6744,QBUZZ,36,Winsum - Oldehove,,3,,,http://qbuzz.nl/gd/lijn/a036
11436,ARR,101,Nieuwkoop - Woerden,,3,,,
11447,ARR,183,Leiden Centraal - Alphen aan den Rijn,,3,,,
17760,IFF:DB,Stoptrein,Enschede <-> Dortmund Hbf ST20200,,2,,,
17773,IFF:NOORD,Stoptrein,Apeldoorn <-> Zutphen ST17800,,2,,,
32566,RET,32,Overschie-Noordereiland,,3,,,
32567,RET,96,Capelsebrug - Krimpen a/d IJssel Stormpolder v.v.,,3,,,
32577,RET,82,Zuidplein - Portland,,3,,,
32578,RET,187,Zuidplein - Barendrecht Bedrijventerrein,,3,,,
61766,BRAVO:ARR,80,P+R Pettelaarpark - Centrum v.v.,,3,,,
30613,ARR,44,Tiel - Wageningen,,3,,,
32563,RET,33,Centraal Station - Rotterdam Airport,,3,,,
41480,ARR,83,Nijmegen - Venlo,,3,,,
61782,BRAVO:ARR,60,P+R Deutersestraat - Centrum v.v.,,3,,,
61783,BRAVO:ARR,70,P+R De Vliert - Centrum v.v.,,3,,,
44942,IFF:NS,Intercity,Amsterdam Centraal <-> Almere Centrum IC2600,,2,,,
203,ARR,243,Langweer - Joure,,3,,,
1796,RET,67,Zuidplein - Pendrecht,,3,,,
32555,RET,53,Woudhoek - Station Schiedam Centrum,,3,,,
41720,ARR,621,Akkrum - Gorredijk,,3,,,
31704,IFF:NS,Intercity,Alkmaar <-> Haarlem IC3400,,2,,,
37218,IFF:NOORD,Stoptrein,Arnhem Centraal <-> Winterswijk ST30900,,2,,,
51587,IFF:RNET,Sprinter,Alphen a/d Rijn <-> Gouda SPR8700,,2,,,
51610,IFF:NS,Sprinter,Assen <-> Groningen SPR6200,,2,,,
43187,IFF:NS,Sprinter,Den Haag Centraal <-> Dordrecht SPR5000,,2,,,
31675,IFF:NS,Intercity,Schiphol Airport <-> Amersfoort Schothorst IC11600,,2,,,
31677,IFF:NS,Intercity,Schiphol Airport <-> Nijmegen IC3100,,2,,,
41200,IFF:NS,Sprinter,Rotterdam Centraal <-> Gouda Goverwelle SPR7700,,2,,,
41201,IFF:NS,Sprinter,Leiden Centraal <-> Alphen a/d Rijn SPR8900,,2,,,
41214,IFF:NS,Intercity,Enkhuizen <-> Amsterdam Centraal IC4500,,2,,,
41216,IFF:NS,Sprinter,Apeldoorn <-> Almelo SPR7000,,2,,,
41238,IFF:NS,Intercity,Lelystad Centrum <-> Dordrecht IC2400,,2,,,
41239,IFF:NS,Sprinter,Den Haag Centraal <-> Dordrecht SPR5100,,2,,,
54140,BRAVO:ARR,2,Hoge Vucht via CS - Haagse Beemden,,3,,,
54142,BRAVO:ARR,4,Princenhage via CS - Haagse Beemden,,3,,,
54143,BRAVO:ARR,7,Nieuw Wolfslaar via CS - Heusdenhout,,3,,,
18752,IFF:NS,Intercity,Nachtnettrein Utrecht Centraal <-> Nijmegen,,2,,,
17828,IFF:NS,Sprinter,Haarlem <-> Den Haag Centraal SPR6300,,2,,,
20895,IFF:NS,Intercity,Nachtnettrein Amsterdam Bijlmer ArenA <-> Leiden Centraal,,2,,,
439,GVB,49,Station Bijlmer ArenA - Station Weesp,,3,,,http://www.gvb.nl/lijn/bus/49
19010,RET,2,Charlois - Keizerswaard,,0,,,
32516,RET,97,Capelsebrug - Krimpen a/d IJssel,,3,,,
32519,RET,25,Carnisselande - Schiebroek,,0,,,
32532,RET,79,Hoogvliet M. - Delta - Hoogvliet. M.,,3,,,
32534,RET,47,Blaak - Noordereiland - Blaak,,3,,,
32535,RET,4,Molenlaan - Marconiplein,,0,,,
32553,RET,20,Lombardijen - Rotterdam Centraal,,0,,,
32559,RET,77,Zuidplein - SS Rotterdam,,3,,,
32560,RET,30,Station Alexander -Schollevaar,,3,,,
32572,RET,98,Capelsebrug - Krimpen a/d IJssel,,3,,,
40788,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Delft <-> Den Haag HS,,3,,,
40272,IFF:NS,Snelbus i.p.v. trein,Snelbus i.p.v. trein Delft <-> Rotterdam Centraal,,3,,,
21432,GVB,246,Borneolaan - Schiphol Zuid,,3,,,http://www.gvb.nl/lijn/bus/246
32527,RET,66,Zuidplein - Feijenoord - Zuidplein,,3,,,
41460,ARR,664,Zaltbommel - Heerewaarden,,3,,,
41463,ARR,146,Culemborg - Vianen,,3,,,
41464,ARR,46,Tiel - Culemborg,,3,,,
41494,ARR,371,Weert - Roggel,,3,,,
41717,ARR,355,Dokkum - Leeuwarden,,3,,,
41733,ARR,155,Lauwersoog - Leeuwarden,,3,,,
1067,BRENG,5,Arnhem Schuytgraaf - Presikhaaf,,3,,,http://www.breng.nl/dienstregeling/lijn?ID=A005
18977,OVREGIOY,140,Emmeloord - Lelystad,,3,,,http://www.ovregioijsselmond.nl/dienstregeling/lijn?ID=F140
1534,BRAVO:CXX,5,Eindhoven 't Hofke - Station,,3,,,http://www.hermes.nl/dienstregeling/lijn?ID=L005
1535,BRAVO:CXX,4,Eindhoven Heesterakker - Station,,3,,,http://www.hermes.nl/dienstregeling/lijn?ID=L004
441,GVB,66,Station Bijlmer ArenA - IJburg,,3,,,http://www.gvb.nl/lijn/bus/66
41703,ARR,14,Leeuwarden via Drachten - Assen,,3,,,
41713,ARR,21,Leeuwarden via Drachten - Heerenveen,,3,,,
41714,ARR,20,Leeuwarden via Drachten - Heerenveen,,3,,,
41728,ARR,115,Heerenveen via Oosterwolde - Assen,,3,,,
41730,ARR,55,Dokkum - Drachten,,3,,,
32539,RET,21,De Esch - Woudhoek,,0,,,
32545,RET,140,Kralingsezoom - Slikkerveer,,3,,,
32569,RET,37,Station Alexander - Capelsebrug,,3,,,
43043,ARR,59,Mamelis via Vijlen - Vaals,,3,,,
43046,ARR,51,Valkenburg via Sibbe - Margraten,,3,,,
43155,ARR,5,Busstation - Aldlan/Nijlan v.v.,,3,,,
43156,ARR,6,Busstation - Bilgaard v.v.,,3,,,
43160,ARR,15,Busstation - Nijlan/Aldlan v.v.,,3,,,
43161,ARR,611,Busstation - Caparis Hemrik,,3,,,
60784,OVERAL,160,Alkmaar Station - Heerhugowaard,,3,ffff00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H160
60786,OVERAL,163,Alkmaar Station - Akersloot - Uitgeest,,3,ffcc00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H163
60788,OVERAL,165,Alkmaar Station -  Egmond a/Zee,,3,66cc33,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H165
62276,QBUZZ,73,Emmen - Ter Apel - Stadskanaal,,3,,,http://qbuzz.nl/gd/lijn/g073
60811,OVERAL,8,Alkmaar Station - Bestevaerstraat,,3,ffcc00,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H008
60813,OVERAL,2,Alkmaar Daalmeer - Station - Overdie,,3,00ccff,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H002
60814,OVERAL,4,Alkmaar Station - Vroonermeer - Daalmeer,,3,66cc33,000000,http://www.connexxion.nl/dienstregeling/lijn?ID=H004
62940,ARR,7252,"Wierum - Dokkum, Sionsberg",,3,,,
314,WATERBUS,23,Dordrecht Merwekade - Sliedrecht Middeldiep,,4,5dbc56,000000,
62286,RET,23,Beverwaard - Marconiplein,,0,,,
62988,ARR,6391,"Oldeholtwolde - Wolvega, Station",,3,,,
62989,ARR,6381,"Nijetrijne - Wolvega, Station",,3,,,
62990,ARR,6371,"Nijelamer - Wolvega, Station",,3,,,
62991,ARR,7133,Jislum - Oentsjerk,,3,,,
62992,ARR,7152,"Burdaard - Dokkum, Sionsberg",,3,,,
62993,ARR,7153,Burdaard - Oentsjerk,,3,,,
